item_id,gain_or_loss,item_name,listed_on,acted_on,price
25567880241,sold,{'Stockholm 2021 Challengers Sticker Capsule'},2025-06-30,2025-10-22,1.75
25546792049,sold,{'Sealed Graffiti | Worry (Cash Green)'},2025-04-28,2025-10-21,0.01
25413005215,sold,{'M249 | Shipping Forecast'},2025-04-22,2025-10-21,11.31
27433329113,sold,{'Glove Case'},2025-10-16,2025-10-19,3.50
10898706904,bought,{'Glove Case'},2025-10-16,2025-10-16,3.30
27382686920,sold,{'Recoil Case'},2025-10-10,2025-10-11,1.14
27351877887,sold,{'Dreams & Nightmares Case'},2025-10-09,2025-10-09,0.69
27097835824,sold,{'AK-47 | Slate'},2025-09-26,2025-10-08,5.14
24951964919,bought,{'USP-S | Black Lotus'},2025-10-07,2025-10-07,1.21
27277022917,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333552265,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24749966732,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333548730,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27311078765,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324685647,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27228594690,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333536195,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27283777879,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27255393327,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26976558584,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333505414,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27231464649,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27331441755,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333537515,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27293537501,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27315852489,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333533747,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333536401,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25756533819,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324124792,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27302617813,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27264664084,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27302166269,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27195203570,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27307045404,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27255366184,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25962961268,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27225926333,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333531622,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26219519717,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27127202693,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25836063931,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333525075,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27030148751,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24541597479,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
22941790073,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
22823450235,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27281691394,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26789707179,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333518829,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27321898671,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27263033897,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333519182,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26291446193,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333515922,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333501724,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333506848,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333515441,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27325775083,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27262067668,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333507645,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333513647,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27330573234,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27325749840,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26661304819,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27264202268,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333509818,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27098203717,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27158580940,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333489780,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27180130303,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27171099318,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27218517270,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333489757,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324689794,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27242934033,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333502146,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333365589,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26715311938,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26991776411,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27323641137,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27165903027,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333489730,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27165537240,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27190819535,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333156384,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26922004987,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333500137,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333502153,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27172958500,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27191663162,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26954946975,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324713456,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27328013788,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23593896611,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333479398,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27172328740,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24597106150,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333495617,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24166244592,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26833157890,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333467566,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333479402,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26786672586,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27001109470,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26870831730,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26936350232,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26975767278,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25433106246,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333415677,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333449350,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25656309363,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26000163773,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333419826,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333418878,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333378251,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27298483092,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333399038,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25847175994,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27065289388,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27052443267,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27311941998,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24610526668,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25962397353,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27119866110,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324096934,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333325061,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27109745942,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27060914828,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333311908,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333304202,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27316226346,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27291043453,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23241574454,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27325016201,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332503707,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332873503,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24965921175,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333280849,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27231416511,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27181061735,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333271244,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26934639422,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27324423017,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23367445432,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23270863020,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27220773182,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333251120,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25801514108,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25989341287,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333197427,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23838528544,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26491284484,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26797750246,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24936980760,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27271108333,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332973182,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27328230753,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26957933201,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27286658035,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24967191028,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27252673964,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25695680733,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27323075108,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27233232612,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27187984894,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
24352031500,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27320086990,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27295127035,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27238587321,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333158279,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333154630,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332991832,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27242109796,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27325451946,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27325223966,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27201104894,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26675760903,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333134204,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27326615877,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27284906936,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333117297,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333115672,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23930087819,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333106075,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26511756124,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333082558,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27273466450,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26009688074,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27333062273,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26855752727,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25854669648,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332831122,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27330356076,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332801099,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25820006056,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23206407444,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26020599075,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332374305,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332502574,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26867388291,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332309882,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25355005499,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
23270049009,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25556306540,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27332204802,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
26971541869,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27258202060,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
27258204723,bought,{'Snakebite Case'},2025-10-05,2025-10-05,0.14
25059414116,sold,{'Sealed Graffiti | Eco (SWAT Blue)'},2025-04-06,2025-10-03,0.01
26868676175,sold,{'AWP | Atheris'},2025-09-26,2025-10-01,12.50
27059627586,sold,{'Glock-18 | Grinder'},2025-09-26,2025-09-30,1.50
26292598525,sold,{'M4A1-S | Decimator'},2025-09-26,2025-09-26,15.30
24727698459,bought,{'Sticker | BIG | Stockholm 2021'},2025-09-10,2025-09-10,0.04
27094021457,bought,{'Sticker | BIG | Stockholm 2021'},2025-09-10,2025-09-10,0.04
24231522836,bought,{'Sticker | paiN Gaming | Stockholm 2021'},2025-09-10,2025-09-10,0.12
27093260073,bought,{'AK-47 | Slate'},2025-09-10,2025-09-10,5.14
25636675865,sold,{'Stockholm 2021 Mirage Souvenir Package'},2025-05-06,2025-09-09,3.05
27057157784,bought,{'Glock-18 | Grinder'},2025-09-06,2025-09-06,1.47
25705975681,sold,{'Antwerp 2022 Dust II Souvenir Package'},2025-06-12,2025-09-04,3.00
26975604056,sold,{'Dreams & Nightmares Case'},2025-08-28,2025-08-29,0.70
25967112968,bought,{'Sticker | BIG | Antwerp 2022'},2025-06-06,2025-08-23,0.03
26868647913,bought,{'Sticker | Baby Medusa'},2025-08-18,2025-08-18,0.69
26801073134,bought,{'Desert Eagle | Midnight Storm'},2025-08-13,2025-08-13,14.00
26242189235,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26240989706,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26226540367,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26238834426,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26233559234,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26225610326,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
26225610309,sold,{'Shattered Web Case'},2025-07-15,2025-08-03,1.19
25783850076,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783835136,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783835835,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783840796,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783848070,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783840979,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783838726,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783847452,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
25783846375,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26145266220,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26278088158,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080672,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080681,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080687,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080696,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080708,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080716,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080622,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080599,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080587,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080606,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080613,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080651,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080661,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080585,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080578,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654079624,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654079611,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654079617,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080554,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080573,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080569,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654075566,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080561,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654075579,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654075616,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654075591,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654075603,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654076761,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654079604,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26654080725,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
26310988652,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22461473689,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462421392,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22461317711,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22457401624,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462446556,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462429238,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22461431260,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22444410509,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463667319,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463664363,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463327058,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462870430,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462631889,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463665882,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463587090,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22462961935,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463775601,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463703850,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463771674,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463714614,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463694753,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463692149,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463750102,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463676311,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463882405,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463824502,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463871638,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463841701,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463835488,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463798585,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463807030,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463812534,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464015631,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463975306,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463986997,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464038751,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463970392,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463962628,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463972393,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22463956409,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22786481778,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464111513,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22656288516,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22809792125,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464044628,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464121549,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464117102,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409689947,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22464064368,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409681498,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23090277913,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23044193425,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22947395279,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
22838470926,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409685169,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409691435,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409778306,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409774129,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409780988,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409776418,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409774917,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409773884,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409771343,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409691858,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409788371,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409784823,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409790680,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409783009,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409789661,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409788408,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409785958,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409785290,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409795524,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409793425,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409797212,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409794706,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409793869,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409793713,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409792167,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409791579,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409797779,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409809172,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409808084,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409808749,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409799816,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409802362,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409800821,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409798425,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409813667,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409815094,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409814307,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
23409815338,bought,{'Prisma 2 Case'},2025-07-29,2025-07-29,0.15
